id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: league,Unnamed: season
df8c4d49,474,John Nelson,USA,DF,LA Galaxy,26-019,1998,6.3,0,1,0,0.0,0.16,0.0,0.0,,36.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,USA-Major League Soccer,24-25
2b5801d0,475,Jake Nerwinski,USA,DF,St. Louis,29-287,1994,2.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
de7a0fe6,476,Serge Ngoma,USA,"MF,FW",NY Red Bulls,19-021,2005,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
c562c5b4,477,Joakim Nilsson,SWE,DF,St. Louis,30-175,1994,10.7,1,5,1,20.0,0.47,0.09,0.2,1.0,12.7,0,0,0,0.5,0.5,0.09,0.5,0.5,Matches,USA-Major League Soccer,24-25
3391e359,478,Nolan Norris,USA,MF,FC Dallas,19-164,2005,2.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
bcbc53d5,479,Tsiki Ntsabeleng,RSA,"MF,FW",FC Dallas,26-172,1998,8.4,0,3,0,0.0,0.36,0.0,0.0,,18.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
897c8066,480,Obinna Nwobodo,NGA,MF,FC Cincinnati,27-244,1996,18.5,0,9,3,33.3,0.49,0.16,0.0,0.0,25.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
09d33255,481,Moses Nyeman,USA,MF,Minnesota Utd,20-268,2003,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
2318370d,482,Aidan O'Connor,USA,DF,NY Red Bulls,22-297,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
729f8330,483,Rory O'Driscoll,USA,"FW,MF",Minnesota Utd,24-165,2000,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
a62a56b4,484,Shane O'Neill,USA,DF,Toronto FC,30-332,1993,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
72a0f655,485,Kevin O'Toole,USA,DF,NYCFC,25-229,1998,19.0,1,14,3,21.4,0.74,0.16,0.07,0.33,18.7,0,0,0,0.9,0.9,0.06,0.1,0.1,Matches,USA-Major League Soccer,24-25
1471b2a8,486,Jáder Obrian,COL,"FW,MF",Austin,29-073,1995,19.3,5,23,8,34.8,1.19,0.42,0.22,0.63,14.2,0,0,0,3.1,3.1,0.13,1.9,1.9,Matches,USA-Major League Soccer,24-25
0dfc20ce,487,Agustin Ojeda,ARG,FW,NYCFC,20-041,2004,8.7,3,20,9,45.0,2.29,1.03,0.15,0.33,15.4,0,0,0,3.8,3.8,0.19,-0.8,-0.8,Matches,USA-Major League Soccer,24-25
60953af0,488,Braian Ojeda,PAR,MF,RSL,24-033,2000,22.3,2,25,9,36.0,1.12,0.4,0.08,0.22,21.5,0,0,0,1.7,1.7,0.07,0.3,0.3,Matches,USA-Major League Soccer,24-25
016a7f95,489,Martín Ojeda,ARG,"MF,FW",Orlando City,25-246,1998,15.5,3,40,15,37.5,2.58,0.97,0.08,0.2,19.8,4,0,0,3.3,3.3,0.08,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
079dc403,490,Cristian Olivera,URU,FW,LAFC,22-104,2002,15.7,5,52,24,46.2,3.31,1.53,0.1,0.21,18.5,0,0,0,6.5,6.5,0.12,-1.5,-1.5,Matches,USA-Major League Soccer,24-25
aeab5ed2,491,Christopher Olney,USA,MF,Philadelphia,17-227,2006,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
950ef017,492,Tani Oluwaseyi,CAN,FW,Minnesota Utd,24-076,2000,8.9,8,28,14,50.0,3.13,1.57,0.29,0.57,12.0,0,0,0,7.1,7.1,0.25,0.9,0.9,Matches,USA-Major League Soccer,24-25
cd44ba68,493,Wyatt Omsberg,USA,DF,Fire,28-313,1995,4.0,0,3,0,0.0,0.74,0.0,0.0,,9.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
226a288e,494,Kwadwo Opoku,GHA,"MF,FW",CF Montréal,23-017,2001,3.5,1,10,4,40.0,2.84,1.14,0.1,0.25,16.5,0,0,0,1.9,1.9,0.19,-0.9,-0.9,Matches,USA-Major League Soccer,24-25
a9094a3d,495,Nathan Ordaz,SLV,"FW,MF",LAFC,20-200,2004,2.8,1,6,3,50.0,2.17,1.08,0.17,0.33,8.9,0,0,0,2.0,2.0,0.34,-1.0,-1.0,Matches,USA-Major League Soccer,24-25
53ae4b5e,496,Luca Orellano,ARG,"DF,MF",FC Cincinnati,24-130,2000,21.5,5,60,26,43.3,2.78,1.21,0.08,0.19,22.2,6,0,0,5.3,5.3,0.09,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
8377ba6a,497,Prince Osei Owusu,GER,FW,Toronto FC,27-205,1997,16.2,6,35,14,40.0,2.16,0.86,0.17,0.43,10.6,0,0,0,7.0,7.0,0.2,-1.0,-1.0,Matches,USA-Major League Soccer,24-25
70106ff6,498,Jonathan Osorio,CAN,"MF,FW",Toronto FC,32-048,1992,15.1,1,10,5,50.0,0.66,0.33,0.1,0.2,17.1,0,0,0,1.5,1.5,0.15,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
3ba95f20,499,Tomáš Ostrák,CZE,MF,St. Louis,24-176,2000,7.7,1,17,5,29.4,2.22,0.65,0.06,0.2,24.1,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
67cbc8e7,500,Javier Otero,VEN,GK,Orlando City,21-255,2002,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
31faf295,501,Bryan Oviedo,CRC,DF,RSL,34-163,1990,7.1,0,3,0,0.0,0.43,0.0,0.0,,24.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
004b090e,502,Devin Padelford,USA,DF,Minnesota Utd,21-209,2003,16.8,0,3,1,33.3,0.18,0.06,0.0,0.0,8.3,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
eb343262,503,Maarten Paes,NED,GK,FC Dallas,26-077,1998,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
88062e83,504,Joseph Paintsil,GHA,FW,LA Galaxy,26-180,1998,18.8,8,52,22,42.3,2.77,1.17,0.13,0.32,17.8,1,1,1,9.2,8.4,0.16,-1.2,-1.4,Matches,USA-Major League Soccer,24-25
a80d92fe,505,Nelson Palacio,COL,MF,RSL,23-044,2001,6.0,1,6,1,16.7,0.99,0.17,0.17,1.0,26.4,0,0,0,0.2,0.2,0.03,0.8,0.8,Matches,USA-Major League Soccer,24-25
19f8e480,506,Sergi Palencia,ESP,"DF,MF",LAFC,28-129,1996,18.3,0,2,2,100.0,0.11,0.11,0.0,0.0,30.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,USA-Major League Soccer,24-25
121ca823,507,Jack Panayotou,USA,"FW,MF",NE Revolution,20-055,2004,2.9,0,4,0,0.0,1.37,0.0,0.0,,22.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
e93972ac,508,Elliot Panicco,USA,GK,Nashville,27-255,1996,3.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
901408ac,509,James Pantemis,CAN,GK,Portland Timbers,27-160,1997,12.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
0d8a2551,510,Cristhian Paredes,PAR,MF,Portland Timbers,26-073,1998,12.6,0,9,5,55.6,0.71,0.4,0.0,0.0,20.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches,USA-Major League Soccer,24-25
6dbc74d6,511,Isaiah Parente,USA,MF,LA Galaxy,24-136,2000,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
4988a44d,512,Tim Parker,USA,DF,St. Louis,31-158,1993,19.9,0,12,3,25.0,0.6,0.15,0.0,0.0,9.0,0,0,0,1.5,1.5,0.12,-1.5,-1.5,Matches,USA-Major League Soccer,24-25
77986763,513,Keaton Parks,USA,MF,NYCFC,26-359,1997,20.2,2,18,4,22.2,0.89,0.2,0.11,0.5,14.8,0,0,0,2.0,2.0,0.11,0.0,0.0,Matches,USA-Major League Soccer,24-25
b96aa1d6,514,João Paulo Mior,BRA,MF,Seattle,33-144,1991,13.5,0,20,4,20.0,1.49,0.3,0.0,0.0,24.8,2,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches,USA-Major League Soccer,24-25
63d989ca,515,João Pedro,BRA,DF,Charlotte,21-138,2003,5.1,0,3,0,0.0,0.59,0.0,0.0,,31.8,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
9d9e69df,516,Amahl Pellegrino,NOR,FW,SJ Earthquakes,34-042,1990,14.6,5,33,12,36.4,2.25,0.82,0.15,0.42,14.1,0,0,0,5.9,5.9,0.18,-0.9,-0.9,Matches,USA-Major League Soccer,24-25
7af31216,517,Matti Peltola,FIN,"MF,DF",D.C. United,22-027,2002,19.1,0,10,0,0.0,0.52,0.0,0.0,,27.0,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
7e1dbecf,518,Andrés Perea,USA,MF,NYCFC,23-259,2000,10.4,2,14,4,28.6,1.35,0.39,0.14,0.5,16.5,0,0,0,2.2,2.2,0.15,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
b8862e65,519,Daniel Pereira,VEN,MF,Austin,24-016,2000,16.6,0,9,2,22.2,0.54,0.12,0.0,0.0,25.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,USA-Major League Soccer,24-25
41e57408,520,Jonathan Perez,MEX,"FW,MF",LA Galaxy,21-194,2003,1.5,0,4,1,25.0,2.71,0.68,0.0,0.0,16.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
6f546721,521,Nikola Petković,SRB,MF,Charlotte,21-158,2003,5.6,1,13,4,30.8,2.34,0.72,0.08,0.25,19.6,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
90f3beec,522,Raoul Petretta,ITA,DF,Toronto FC,27-128,1997,16.8,1,11,2,18.2,0.66,0.12,0.09,0.5,17.4,0,0,0,0.8,0.8,0.08,0.2,0.2,Matches,USA-Major League Soccer,24-25
dbaa10c0,523,Fafà Picault,HAI,"FW,MF",Vancouver W'caps,33-158,1991,12.9,8,35,14,40.0,2.71,1.08,0.23,0.57,13.7,1,0,0,6.7,6.7,0.19,1.3,1.3,Matches,USA-Major League Soccer,24-25
2f5f098b,524,Kayden Pierre,USA,DF,Sporting KC,21-165,2003,5.0,0,1,0,0.0,0.2,0.0,0.0,,12.8,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
bc33c73b,525,Samuel Piette,CAN,MF,CF Montréal,29-261,1994,15.7,1,8,1,12.5,0.51,0.06,0.13,1.0,16.8,0,0,0,1.3,1.3,0.17,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
e0c17cde,526,Mauricio Pineda,USA,"DF,MF",Fire,26-287,1997,12.1,1,4,1,25.0,0.33,0.08,0.25,1.0,19.8,0,0,0,0.2,0.2,0.06,0.8,0.8,Matches,USA-Major League Soccer,24-25
8f5eb74f,527,Malik Pinto,USA,MF,FC Cincinnati,21-356,2002,1.7,0,1,0,0.0,0.6,0.0,0.0,,18.1,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches,USA-Major League Soccer,24-25
17205abf,528,Gabriel Pirani,BRA,"MF,FW",D.C. United,22-109,2002,10.1,2,29,8,27.6,2.88,0.79,0.07,0.25,17.1,0,0,0,2.4,2.4,0.08,-0.4,-0.4,Matches,USA-Major League Soccer,24-25
d1d418f8,529,Matt Polster,USA,MF,NE Revolution,31-052,1993,20.0,0,6,2,33.3,0.3,0.1,0.0,0.0,22.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
b7cc83e3,530,Célio Pompeu,BRA,"FW,MF",St. Louis,24-233,1999,13.8,3,25,13,52.0,1.81,0.94,0.12,0.23,19.8,1,0,0,1.3,1.3,0.05,1.7,1.7,Matches,USA-Major League Soccer,24-25
c1f0fb45,531,Paxton Pomykal,USA,MF,FC Dallas,24-226,1999,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
ccbbe661,532,Ezequiel Ponce,ARG,FW,Dynamo FC,27-123,1997,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
730d6dad,533,Tomas Pondeca,USA,MF,FC Dallas,22-294,2001,1.3,0,1,0,0.0,0.78,0.0,0.0,,33.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,USA-Major League Soccer,24-25
2f91124d,534,Alvas Powell,JAM,DF,FC Cincinnati,30-012,1994,4.6,0,2,2,100.0,0.44,0.44,0.0,0.0,11.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
acb3e899,535,Ralph Priso-Mbongue,CAN,"MF,FW",Vancouver W'caps,21-363,2002,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
4fd77159,536,Andrew Privett,USA,DF,Charlotte,23-363,2000,24.8,0,9,2,22.2,0.36,0.08,0.0,0.0,12.4,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches,USA-Major League Soccer,24-25
f090a37a,537,Riqui Puig,ESP,MF,LA Galaxy,24-352,1999,21.2,8,71,24,33.8,3.35,1.13,0.1,0.29,22.5,1,1,2,5.9,4.4,0.06,2.1,2.6,Matches,USA-Major League Soccer,24-25
0745b37d,538,Teemu Pukki,FIN,FW,Minnesota Utd,34-123,1990,9.7,4,32,12,37.5,3.29,1.23,0.13,0.33,16.4,0,0,0,3.7,3.7,0.11,0.3,0.3,Matches,USA-Major League Soccer,24-25
b3085df7,539,Alan Pulido,MEX,"FW,MF",Sporting KC,33-144,1991,17.1,4,28,10,35.7,1.64,0.58,0.14,0.4,17.6,0,0,0,3.1,3.1,0.11,0.9,0.9,Matches,USA-Major League Soccer,24-25
6b306c92,540,John Pulskamp,USA,GK,Sporting KC,23-102,2001,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
ad411288,541,Philip Quinton,USA,DF,Crew,24-257,1999,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
ad411288,542,Philip Quinton,USA,DF,RSL,24-257,1999,6.7,0,3,0,0.0,0.45,0.0,0.0,,17.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
b5dd3469,543,Nemanja Radoja,SRB,MF,Sporting KC,31-175,1993,23.1,1,14,5,35.7,0.61,0.22,0.07,0.2,15.2,0,0,0,1.4,1.4,0.1,-0.4,-0.4,Matches,USA-Major League Soccer,24-25
ca9ccbf2,544,Jeremy Rafanello,USA,MF,Philadelphia,24-107,2000,3.4,0,6,2,33.3,1.78,0.59,0.0,0.0,24.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
a3d67f70,545,Jackson Ragen,USA,DF,Seattle,25-310,1998,23.2,1,11,1,9.1,0.47,0.04,0.09,1.0,12.8,0,0,0,0.8,0.8,0.08,0.2,0.2,Matches,USA-Major League Soccer,24-25
b4caa0c5,546,Brooklyn Raines,USA,"MF,FW",Dynamo FC,19-141,2005,2.8,0,1,0,0.0,0.36,0.0,0.0,,26.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,USA-Major League Soccer,24-25
0e8a1f8c,547,Alonso Ramírez,MEX,MF,Austin,22-345,2001,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
9f925166,548,Anthony Ramirez,USA,MF,FC Dallas,18-221,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
316d5521,549,Christian Ramirez,USA,"MF,FW",Crew,33-117,1991,10.7,7,32,16,50.0,2.99,1.5,0.22,0.44,15.8,0,0,0,5.4,5.4,0.18,1.6,1.6,Matches,USA-Major League Soccer,24-25
d85152ae,550,Rubén Ramos,USA,"FW,MF",LA Galaxy,17-190,2007,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
f006a9b3,551,Ryan Raposo,CAN,"DF,MF",Vancouver W'caps,25-147,1999,13.5,3,12,5,41.7,0.89,0.37,0.25,0.6,12.5,0,0,0,1.5,1.5,0.12,1.5,1.5,Matches,USA-Major League Soccer,24-25
7ad32ae1,552,Henrich Ravas,SVK,GK,NE Revolution,26-349,1997,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
b7b9c8ce,553,Federico Redondo,ARG,MF,Inter Miami,21-194,2003,6.9,2,8,3,37.5,1.15,0.43,0.25,0.67,20.0,0,0,0,1.0,1.0,0.13,1.0,1.0,Matches,USA-Major League Soccer,24-25
24ec625a,554,Jayden Reid,USA,DF,St. Louis,22-335,2001,5.2,0,2,0,0.0,0.39,0.0,0.0,,26.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,USA-Major League Soccer,24-25
36ab14f5,555,Andrés Reyes,COL,DF,NY Red Bulls,24-326,1999,10.5,1,4,1,25.0,0.38,0.1,0.25,1.0,10.7,0,0,0,0.2,0.2,0.06,0.8,0.8,Matches,USA-Major League Soccer,24-25
b7a764a8,556,Justin Reynolds,USA,DF,Fire,19-361,2004,0.1,0,1,0,0.0,18.0,0.0,0.0,,24.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,USA-Major League Soccer,24-25
614b26e3,557,Emanuel Reynoso,ARG,MF,Minnesota Utd,28-257,1995,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
d9178ea2,558,Spencer Richey,USA,GK,Fire,32-061,1992,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
e46ee2e9,559,Will Richmond,USA,FW,SJ Earthquakes,24-115,2000,0.0,0,1,0,0.0,45.0,0.0,0.0,,12.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,USA-Major League Soccer,24-25
125b66d4,560,Andrew Rick,USA,GK,Philadelphia,18-182,2006,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
c4bf0bb9,561,Jamar Ricketts,USA,MF,SJ Earthquakes,22-280,2001,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
a7f6b9c4,562,Kalani Rienzi,USA,"DF,FW",Seattle,22-033,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
a1216563,563,Emiliano Rigoni,ARG,FW,Austin,31-177,1993,7.8,1,12,3,25.0,1.54,0.38,0.08,0.33,19.7,1,0,0,0.9,0.9,0.07,0.1,0.1,Matches,USA-Major League Soccer,24-25
6c1221d6,564,Alexander Ring,FIN,MF,Austin,33-112,1991,21.9,2,23,5,21.7,1.05,0.23,0.04,0.2,18.0,1,1,1,2.7,1.9,0.08,-0.7,-0.9,Matches,USA-Major League Soccer,24-25
c70b221c,565,Birk Risa,NOR,DF,NYCFC,26-168,1998,20.6,0,5,1,20.0,0.24,0.05,0.0,0.0,23.9,2,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
782a95d9,566,Miles Robinson,USA,DF,FC Cincinnati,27-138,1997,16.8,1,6,1,16.7,0.36,0.06,0.17,1.0,10.7,0,0,0,0.5,0.5,0.09,0.5,0.5,Matches,USA-Major League Soccer,24-25
5f011e05,567,Stian Rode Gregersen,NOR,DF,Atlanta Utd,29-074,1995,10.7,2,7,4,57.1,0.65,0.37,0.29,0.5,8.9,0,0,0,0.7,0.7,0.1,1.3,1.3,Matches,USA-Major League Soccer,24-25
67f5e064,568,Rodrigues,BRA,DF,SJ Earthquakes,26-294,1997,22.6,3,18,7,38.9,0.79,0.31,0.17,0.43,10.2,0,0,0,2.6,2.6,0.14,0.4,0.4,Matches,USA-Major League Soccer,24-25
86ca9bca,569,Jonathan Rodríguez,URU,FW,Portland Timbers,31-024,1993,19.9,12,62,28,45.2,3.11,1.41,0.18,0.39,14.3,1,1,1,9.3,8.5,0.14,2.7,2.5,Matches,USA-Major League Soccer,24-25
c075b5f0,570,Martín Rodríguez,CHI,MF,D.C. United,29-360,1994,8.1,1,4,1,25.0,0.5,0.12,0.25,1.0,23.1,1,0,0,0.2,0.2,0.06,0.8,0.8,Matches,USA-Major League Soccer,24-25
fc6c6b2b,571,Memo Rodriguez,USA,MF,Sporting KC,28-216,1995,13.3,2,21,6,28.6,1.58,0.45,0.1,0.33,25.9,1,0,0,0.8,0.8,0.04,1.2,1.2,Matches,USA-Major League Soccer,24-25
86dff811,572,Santiago Rodríguez,URU,"MF,FW",NYCFC,24-204,2000,23.1,8,62,20,32.3,2.68,0.87,0.1,0.3,22.5,11,2,2,6.9,5.3,0.09,1.1,0.7,Matches,USA-Major League Soccer,24-25
f2416544,573,Matías Rojas,PAR,"MF,FW",Inter Miami,28-270,1995,7.2,4,15,9,60.0,2.07,1.24,0.27,0.44,27.1,3,0,0,1.3,1.3,0.08,2.7,2.7,Matches,USA-Major League Soccer,24-25
1255a82a,574,Alex Roldan,SLV,DF,Seattle,28-002,1996,16.4,1,13,2,15.4,0.79,0.12,0.08,0.5,20.7,1,0,0,1.4,1.4,0.11,-0.4,-0.4,Matches,USA-Major League Soccer,24-25
48875649,575,Cristian Roldan,USA,"MF,DF",Seattle,29-057,1995,22.7,1,19,5,26.3,0.84,0.22,0.05,0.2,18.4,0,0,0,2.0,2.0,0.1,-1.0,-1.0,Matches,USA-Major League Soccer,24-25
8c141c23,576,Kage Romanshyn,USA,FW,Minnesota Utd,19-041,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
b7b6e781,577,David Romney,USA,DF,NE Revolution,31-048,1993,14.6,0,5,2,40.0,0.34,0.14,0.0,0.0,14.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
1b804500,578,Connor Ronan,IRL,MF,Rapids,26-146,1998,12.6,0,6,2,33.3,0.48,0.16,0.0,0.0,28.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
6a29d06b,579,Joseph Rosales,HON,"DF,MF",Minnesota Utd,23-267,2000,19.1,0,22,9,40.9,1.15,0.47,0.0,0.0,25.5,3,0,1,1.6,0.9,0.04,-1.6,-0.9,Matches,USA-Major League Soccer,24-25
f940c69e,580,Keegan Rosenberry,USA,DF,Rapids,30-232,1993,22.7,0,14,2,14.3,0.62,0.09,0.0,0.0,18.4,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches,USA-Major League Soccer,24-25
1c886b0e,581,Daniel Rosero,COL,DF,Sporting KC,30-298,1993,17.0,2,7,3,42.9,0.41,0.18,0.29,0.67,8.0,0,0,0,1.0,1.0,0.14,1.0,1.0,Matches,USA-Major League Soccer,24-25
a81dba8c,582,Diego Rossi,URU,"MF,FW",Crew,26-147,1998,21.0,9,50,20,40.0,2.38,0.95,0.16,0.4,15.8,2,1,2,8.6,7.0,0.14,0.4,1.0,Matches,USA-Major League Soccer,24-25
5777eca0,583,Sigurd Rosted,NOR,DF,Toronto FC,30-008,1994,14.5,0,5,2,40.0,0.35,0.14,0.0,0.0,18.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
875e8269,584,Paul Rothrock,USA,"FW,MF",Seattle,25-203,1999,7.1,2,16,6,37.5,2.26,0.85,0.13,0.33,13.6,0,0,0,2.5,2.5,0.16,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
f2665f7c,585,Ruan,BRA,"DF,MF",CF Montréal,29-062,1995,22.1,2,10,2,20.0,0.45,0.09,0.2,1.0,11.6,0,0,0,1.9,1.9,0.19,0.1,0.1,Matches,USA-Major League Soccer,24-25
3f082234,586,Diego Rubio,CHI,FW,Austin,31-076,1993,16.8,4,24,10,41.7,1.43,0.6,0.17,0.4,14.3,0,0,0,3.1,3.1,0.13,0.9,0.9,Matches,USA-Major League Soccer,24-25
7a4296e1,587,Raúl Ruidíaz,PER,FW,Seattle,34-005,1990,14.5,8,70,26,37.1,4.81,1.79,0.06,0.15,22.0,4,4,4,9.0,5.8,0.09,-1.0,-1.8,Matches,USA-Major League Soccer,24-25
14cbe9d4,588,David Ruiz,HON,"MF,DF",Inter Miami,20-173,2004,10.1,0,10,1,10.0,0.99,0.1,0.0,0.0,15.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
7368cd70,589,Pablo Ruíz,ARG,"MF,FW",RSL,25-223,1998,1.9,0,8,1,12.5,4.24,0.53,0.0,0.0,22.9,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
0adeafaa,590,Albert Rusnák,SVK,"MF,FW",Seattle,30-023,1994,19.6,4,38,13,34.2,1.94,0.66,0.05,0.15,21.8,5,2,2,4.5,2.9,0.08,-0.5,-0.9,Matches,USA-Major League Soccer,24-25
a30e1562,591,Johnny Russell,SCO,FW,Sporting KC,34-113,1990,15.1,4,37,12,32.4,2.45,0.8,0.11,0.33,19.0,5,0,1,3.5,2.7,0.07,0.5,1.3,Matches,USA-Major League Soccer,24-25
b33c6ed5,592,Jacen Russell-Rowe,CAN,"FW,MF",Crew,21-321,2002,8.1,3,23,9,39.1,2.83,1.11,0.13,0.33,15.9,0,0,0,1.9,1.9,0.08,1.1,1.1,Matches,USA-Major League Soccer,24-25
4924d9bb,593,Ryan Sailor,USA,DF,Inter Miami,25-246,1998,3.4,0,2,0,0.0,0.59,0.0,0.0,,9.2,0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
